bytemuck	1.25.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/bytemuck-1.25.0.crate	53466	c8efb64bd706a16a1bdde310ae86b351e4d21550d98d056f22f8a7f7a2183fec	registry/src/index.crates.io-6f17d22bba15001f/bytemuck-1.25.0	39	228552:16dec78de624bd0ee096539b4e8b3654a56bd65e6e148aab9c304f4c528da247
bytemuck	1.25.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/bytemuck-1.25.2.crate	54075	95832e849adfb21180ccb6826a99da14e5d266ae5c2e668e1602cf234f153797	registry/src/index.crates.io-6f17d22bba15001f/bytemuck-1.25.2	39	231583:fd1f1b2f59cd708e5482107fa236439f834a90e8f58dd847996a63f10ce49e3c
bytemuck_derive	1.10.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/bytemuck_derive-1.10.2.crate	25678	f9abbd1bc6865053c427f7198e6af43bfdedc55ab791faed4fbd361d789575ff	registry/src/index.crates.io-6f17d22bba15001f/bytemuck_derive-1.10.2	13	107616:c0a7b6550bd07982d85a95ac86e564021afd8900c31b47e9491eda0d31cfb9a7
bytemuck_derive	1.12.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/bytemuck_derive-1.12.0.crate	26352	fc0e56a716f1e132ff6bf4bdac1c944a3fcdc1cae65f70a4a2a1ac3b401d2d1f	registry/src/index.crates.io-6f17d22bba15001f/bytemuck_derive-1.12.0	14	112062:3ae3d51c811c02d2becfc6976ed3042af957d335b106c9a95c61cb00d39e208e
cc	1.2.65	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cc-1.2.65.crate	95435	e228eec9be7c17ccb640b59b36a5cd805ea2a564a4c5e162c2f659fea30d3b96	registry/src/index.crates.io-6f17d22bba15001f/cc-1.2.65	28	392919:555078df432874774a81130bfee45ded9ffb17aa1529c0a6d2b83f2334339175
cc	1.4.4	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cc-1.4.4.crate	100602	0ad534f4357a5264cce5019c989cf66a4f0dc4e0d1b1d15f8aacec0ff7360273	registry/src/index.crates.io-6f17d22bba15001f/cc-1.4.4	29	414689:bc7b61fdcc4c10207ba319b7ad541a0be5e96cbe137ed58661d2263648a9ce2a
cfg-if	1.0.4	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cfg-if-1.0.4.crate	9360	9330f8b2ff13f34540b44e946ef35111825727b38d33286ef986142615121801	registry/src/index.crates.io-6f17d22bba15001f/cfg-if-1.0.4	15	25728:6bd0c485ca12f466119f7de1440247633935b18ec1e3ab5751f64effe7c80b17
cfg_aliases	0.2.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cfg_aliases-0.2.1.crate	6355	613afe47fcd5fac7ccf1db93babcb082c5994d996f20b8b159f2ad1658eb5724	registry/src/index.crates.io-6f17d22bba15001f/cfg_aliases-0.2.1	10	22447:463a41593f2adec9b0250b8d42ca4049cbd38a779459dcc49e0956fb7a22035e
cfg_aliases	0.2.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cfg_aliases-0.2.2.crate	6527	f079e83a288787bcd14a6aea84cee5c87a67c5a3e660c30f557a3d24761b3527	registry/src/index.crates.io-6f17d22bba15001f/cfg_aliases-0.2.2	11	22846:d26f460daf53430d109c7867df171e3e87ceb4f92004ff9341b92eef86103611
constant_time_eq	0.3.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/constant_time_eq-0.3.1.crate	11561	7c74b8349d32d297c9134b8c88677813a227df8f779daa29bfc29c183fe3dca6	registry/src/index.crates.io-6f17d22bba15001f/constant_time_eq-0.3.1	14	37799:9ebed640956be742e5147250385f00f10dd12f26653ca1edc1c49faad748ae49
cpufeatures	0.2.17	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cpufeatures-0.2.17.crate	13466	59ed5838eebb26a2bb2e58f6d5b5316989ae9d08bab10e0e6d103e656d1b0280	registry/src/index.crates.io-6f17d22bba15001f/cpufeatures-0.2.17	17	44350:cdeed89c4e79d842082a4dc8a0f9c7a67a549eaf019befaae482f65d28e93a37
cpufeatures	0.3.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/cpufeatures-0.3.1.crate	14272	5ca28b0ae3115b884660db4118d803791fd6756b6e88f39c0f3f7859060d7566	registry/src/index.crates.io-6f17d22bba15001f/cpufeatures-0.3.1	17	46889:d5b88c75334bfcbc4cd1f603b677111afdf12f12117496385c9191a75d6fff32
crunchy	0.2.4	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/crunchy-0.2.4.crate	3887	460fbee9c2c2f33933d720630a6a0bac33ba7053db5344fac858d4b8952d77d5	registry/src/index.crates.io-6f17d22bba15001f/crunchy-0.2.4	10	11952:b8be9ce5febea16246cc5f8d7a6af2d9c3b3506e5397bbef0a20dc21d1228266
crypto-common	0.1.7	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/crypto-common-0.1.7.crate	9619	78c8292055d1c1df0cce5d180393dc8cce0abec0a7102adb6c7b1eef6016d60a	registry/src/index.crates.io-6f17d22bba15001f/crypto-common-0.1.7	10	28572:54049414275bba79403dd09e8b21a69bcc189ffd2819bb9c83bd678f8e3c4f09
curve25519-dalek	4.1.3	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/curve25519-dalek-4.1.3.crate	306017	97fb8b7c4503de7d6ae7b42ab72a5a59857b4c937ec27a3d4539dba95b5ab2be	registry/src/index.crates.io-6f17d22bba15001f/curve25519-dalek-4.1.3	64	1289398:72f94af930b84647e2e9037704a0cbd815ab31c5add96b37b65edf7d61a15ec6
curve25519-dalek-derive	0.1.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/curve25519-dalek-derive-0.1.1.crate	11723	f46882e17999c6cc590af592290432be3bce0428cb0d5f8b6715e4dc7b383eb3	registry/src/index.crates.io-6f17d22bba15001f/curve25519-dalek-derive-0.1.1	10	41386:6df11a3d1243b0f3b10dc116b4e61ab476498e8716c56f5d04495228dc485f79
digest	0.10.7	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/digest-0.10.7.crate	19557	9ed9a281f7bc9b7576e61468ba615a66a5c8cfdff42420a70aa82701a3b1e292	registry/src/index.crates.io-6f17d22bba15001f/digest-0.10.7	22	87402:28e0b19817715e438c92ef12555786fa85e47236e347de560d87b6801fb5d33d
digest	0.9.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/digest-0.9.0.crate	13247	d3dd60d1080a57a05ab032377049e0591415d2b31afd7028356dbf3cc6dcb066	registry/src/index.crates.io-6f17d22bba15001f/digest-0.9.0	16	45163:0db53e3d4ae78ee4227f21679194278d2226ffde2a5d40d50adfcdec84b11b6a
equivalent	1.0.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/equivalent-1.0.2.crate	7419	877a4ace8713b0bcf2a4e7eec82529c029f1d0619886d18145fea96c3ffe5c0f	registry/src/index.crates.io-6f17d22bba15001f/equivalent-1.0.2	11	19230:7c303b03d4668a4b5b96a1912ee7ecbe84818515fd0b512b4cc8ec4659d97e96
feature-probe	0.1.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/feature-probe-0.1.1.crate	7622	835a3dc7d1ec9e75e2b5fb4ba75396837112d2060b03f7d43bc1897c7f7211da	registry/src/index.crates.io-6f17d22bba15001f/feature-probe-0.1.1	11	21035:356d2380e35917288c1fb8e4db47ae1a1279d174a626873ae8a8dbd9531802d3
find-msvc-tools	0.1.11	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/find-msvc-tools-0.1.11.crate	31517	d45db016d36b838f563236e9193d0ee6ce38f3f68b6c94e914b4929c96bbb890	registry/src/index.crates.io-6f17d22bba15001f/find-msvc-tools-0.1.11	19	116594:4048814beab8c250ccabe4f18664b2f354f0ca896963807648d032674166a48c
find-msvc-tools	0.1.9	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/find-msvc-tools-0.1.9.crate	31493	5baebc0774151f905a1a2cc41989300b1e6fbb29aff0ceffa1064fdd3088d582	registry/src/index.crates.io-6f17d22bba15001f/find-msvc-tools-0.1.9	19	116373:52ea068d7fe7ab173f9433d394968d976a2d8cef3f378d16f9f2a5f9cde0a562
five8	0.2.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/five8-0.2.1.crate	19809	a75b8549488b4715defcb0d8a8a1c1c76a80661b5fa106b4ca0e7fce59d7d875	registry/src/index.crates.io-6f17d22bba15001f/five8-0.2.1	12	80836:d35b54ac3cb49bbb66433880d28bb6e9ec958d9f8497320f3dec288a2f3e779c
five8_const	0.1.4	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/five8_const-0.1.4.crate	3698	26dec3da8bc3ef08f2c04f61eab298c3ab334523e55f076354d6d6f613799a7b	registry/src/index.crates.io-6f17d22bba15001f/five8_const-0.1.4	7	11033:3dead275d17760a172eca5002032c6a2d60cde0a8372b996506bcae7de5cbd34
five8_core	0.1.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/five8_core-0.1.2.crate	3332	2551bf44bc5f776c15044b9b94153a00198be06743e262afaaa61f11ac7523a5	registry/src/index.crates.io-6f17d22bba15001f/five8_core-0.1.2	8	7818:536a6c6a4be90ab06511a1cc593f21edfabf494aae41d5e9f7d6192c34b5ee41
generic-array	0.14.7	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/generic-array-0.14.7.crate	15950	85649ca51fd72272d7821adaf274ad91c288277713d9c18820d8499a7ff69e9a	registry/src/index.crates.io-6f17d22bba15001f/generic-array-0.14.7	17	67829:11eaaa3456bfbdecf5572644f13545a3e0478fdfab9453fc30d75bf50de1a932
getrandom	0.1.16	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/getrandom-0.1.16.crate	25077	8fc3cb4d91f53b50155bdcfd23f6a4c39ae1969c2ae85982b135750cccaf5fce	registry/src/index.crates.io-6f17d22bba15001f/getrandom-0.1.16	33	85465:fe07f6fb8dcdd79a3a21d3d02a3b42e41c45825a1e26258bad0089a90a13f43e
getrandom	0.2.17	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/getrandom-0.2.17.crate	40780	ff2abc00be7fca6ebc474524697ae276ad847ad0a6b3faa4bcb027e9a4614ad0	registry/src/index.crates.io-6f17d22bba15001f/getrandom-0.2.17	39	129672:637ec03023cf24b22daaa6be0af7c0e916bdfafbbdbabbb8bbcf3da3a8f85f28
hashbrown	0.13.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/hashbrown-0.13.2.crate	105265	43a3c133739dddd0d2990f9a4bdf8eb4b21ef50e4851ca85ab661199821d510e	registry/src/index.crates.io-6f17d22bba15001f/hashbrown-0.13.2	36	606599:50b5e16324c5c3f4c4ef93763cb6ea7bc6eca54f4d461db3e4e879e632747507
hashbrown	0.15.5	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/hashbrown-0.15.5.crate	140908	9229cfe53dfd69f0609a49f65461bd93001ea1ef889cd5529dd176593f5338a1	registry/src/index.crates.io-6f17d22bba15001f/hashbrown-0.15.5	47	819662:9079ba82767d10f21e7e7ac490c57b4d94d9ac5fe33c99009c6748f5a7885cda
indexmap	2.14.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/indexmap-2.14.0.crate	104085	d466e9454f08e4a911e14806c24e16fba1b4c121d1ea474396f396069cf949d9	registry/src/index.crates.io-6f17d22bba15001f/indexmap-2.14.0	43	533236:ecb6564a9a5fcb021cd43b43cad6d50a6edbe5dc446ba1fb42458d554d4db333
indexmap	2.7.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/indexmap-2.7.1.crate	88644	8c9c992b02b5b4c94ea26e32fe5bccb7aa7d9f390ab5c1221ff895bc7ea8b652	registry/src/index.crates.io-6f17d22bba15001f/indexmap-2.7.1	42	457297:f0c7b7312b0a376f9a5af72a36fae1362e59ce7ba085dcfaa62fd9106a6e196b
itoa	1.0.18	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/itoa-1.0.18.crate	15935	8f42a60cbdf9a97f5d2305f08a87dc4e09308d1276d28c869c684d7777685682	registry/src/index.crates.io-6f17d22bba15001f/itoa-1.0.18	15	51103:b8e558e25b09802c726f1a70b1f128c309e802375f8f51b57543dbd2c548ef50
keccak	0.1.6	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/keccak-0.1.6.crate	13529	cb26cec98cce3a3d96cbb7bced3c4b16e3d13f27ec56dbd62cbc8f39cfb9d653	registry/src/index.crates.io-6f17d22bba15001f/keccak-0.1.6	13	44966:573aaeb23ea643b6bdbba70db133d18ed9fa52d5ce4dadee8d75e6375f24d3c2
lazy_static	1.5.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/lazy_static-1.5.0.crate	14025	bbd2bcb4c963f2ddae06a2efc7e9f3591312473c50c6685e1f298068316e66fe	registry/src/index.crates.io-6f17d22bba15001f/lazy_static-1.5.0	22	43558:e316c1df78fd76fa4c511deef0717754ae3312ebc745afefe1b7b60c09d97804
libc	0.2.186	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libc-0.2.186.crate	821883	68ab91017fe16c622486840e4c83c9a37afeff978bd239b5293d61ece587de66	registry/src/index.crates.io-6f17d22bba15001f/libc-0.2.186	361	4372804:2fe3e16b62acc06fe9b874a7f5150e425edc32117d480066d12f3b27fd726fcd
libc	0.2.189	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libc-0.2.189.crate	851502	3eaf3ede3fee6db1a4c2ee091bf8a8b4dccdc6d17f656fb07896ee72867612f2	registry/src/index.crates.io-6f17d22bba15001f/libc-0.2.189	405	4503691:0a1530167dcf57f07ac6a6bebf3c6a7bbdf1249db3a0f0384256b860512251dd
libsecp256k1	0.6.0	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libsecp256k1-0.6.0.crate	20690	c9d220bc1feda2ac231cb78c3d26f27676b8cf82c96971f7aeef3d0cf2797c73	registry/src/index.crates.io-6f17d22bba15001f/libsecp256k1-0.6.0	24	83437:98126d587f3d46305380eab914f935c72280e96b6ae47f1f1c07b9bb495fa421
libsecp256k1-core	0.2.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libsecp256k1-core-0.2.2.crate	25052	d0f6ab710cec28cef759c5f18671a27dae2a5f952cdaaee1d8e2908cb2478a80	registry/src/index.crates.io-6f17d22bba15001f/libsecp256k1-core-0.2.2	13	151996:badec93a177d1367b46f43ccbb2548eeeea1396cd9504391766f71ee03541b3c
libsecp256k1-gen-ecmult	0.2.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libsecp256k1-gen-ecmult-0.2.1.crate	1215	ccab96b584d38fac86a83f07e659f0deafd0253dc096dab5a36d53efe653c5c3	registry/src/index.crates.io-6f17d22bba15001f/libsecp256k1-gen-ecmult-0.2.1	5	2238:545be4ea17b9f5bac492e48b3e57274a7d7d2fc34d76c1ed04f87138bc07a97e
libsecp256k1-gen-genmult	0.2.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/libsecp256k1-gen-genmult-0.2.1.crate	1275	67abfe149395e3aa1c48a2beb32b068e2334402df8181f818d3aee2b304c4f5d	registry/src/index.crates.io-6f17d22bba15001f/libsecp256k1-gen-genmult-0.2.1	5	2427:6aa95f6a931281e53d831330e870651eb7ba65b83420fdd42024a7110a6baf06
log	0.4.33	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/log-0.4.33.crate	52997	0ceec5bc11778974d1bcb055b18002eba7f4b3518b6a0081b3af5f21666da9ad	registry/src/index.crates.io-6f17d22bba15001f/log-0.4.33	24	250340:004422558d71635d2e0c968fb1129775069ebf06da41ec07a0181ee2de548974
log	0.4.34	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/log-0.4.34.crate	53395	f9f8bd3e56ce4dfc153cf470fffbfa98c7620958b312ca5c3a4b8d5181fd13c6	registry/src/index.crates.io-6f17d22bba15001f/log-0.4.34	24	252098:6ae97b5d2f3880db0f53c0b386b8333d0d75bb7a0e3b81c9f61144308374e6f9
memchr	2.8.2	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/memchr-2.8.2.crate	99069	88904434abc2901f197fe8cc55f0445e7ded921dba5911dad2e2b39b48e663c4	registry/src/index.crates.io-6f17d22bba15001f/memchr-2.8.2	60	588385:1307cf8f8fedf3c67eb22aeb6594d74e221c439598c1f3653aab59288d6e0a3f
memchr	2.8.3	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/memchr-2.8.3.crate	99165	cf8baf1c55e62ffcace7a9f06f4bd9cd3f0c4beb022d3b367256b91b87513d98	registry/src/index.crates.io-6f17d22bba15001f/memchr-2.8.3	60	588689:b40c334dd29692d4d8f469f9a0a099b8bc037b4b24855be50418e28a57da12be
memoffset	0.9.1	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/memoffset-0.9.1.crate	9032	488016bfae457b036d996092f6cb448677611ce4449e970ceaf42695203f218a	registry/src/index.crates.io-6f17d22bba15001f/memoffset-0.9.1	14	39359:ee8606f35ea6817dc4956dacbcd5f6cf073663589767bb3a8ecd574c7740258d
num-bigint	0.4.7	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/num-bigint-0.4.7.crate	108308	c863e9ab5e7bf9c99ba75e1050f1e4d624ae87ed3532d6238ffbdc7b585dbbe6	registry/src/index.crates.io-6f17d22bba15001f/num-bigint-0.4.7	54	516793:4f1d9a125202b658bb16d75f362d29dcc4cc735126c3d476de200ba67cd5b215
num-bigint	0.4.8	registry+https://github.com/rust-lang/crates.io-index	registry/cache/index.crates.io-6f17d22bba15001f/num-bigint-0.4.8.crate	109961	c89e69e7e0f03bea5ef08013795c25018e101932225a656383bd384495ecc367	registry/src/index.crates.io-6f17d22bba15001f/num-bigint-0.4.8	54	521806:e3019fb3a5841d8c344f1a30860c5e2bc639bbf94b88d3aa0940dae381ce9b02
